Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V,FDOM RFU
8/5/2019 8:45,24.79,1738,-105.9,8.4,15,9,2.4,102.5,8.46,0.5,1,12.54,6.4,5
8/5/2019 9:00,24.83,1737,-106.2,8.4,13.69,8.9,2.4,103.8,8.56,0.5,1,12.45,6.4,4.9
8/5/2019 9:15,24.9,1736,-106.3,8.41,13.59,11.6,3.1,104.8,8.63,0.5,1,12.52,6.4,4.8
8/5/2019 9:30,24.96,1736,-106.7,8.41,13.34,11.5,3.1,106.2,8.74,0.5,1,12.55,6.4,4.9
8/5/2019 9:45,24.96,1737,-106.5,8.41,14.13,11.7,3.1,106.1,8.73,0.5,1,12.56,6.4,4.9
8/5/2019 10:00,24.99,1736,-106.7,8.41,14.11,12.5,3.3,106.7,8.77,0.5,1,12.41,6.4,4.9
8/5/2019 10:15,24.97,1737,-106.9,8.42,13.82,10.9,2.9,107.1,8.81,0.5,1,12.58,6.4,5
8/5/2019 10:30,25.03,1736,-107.9,8.44,13.31,10,2.7,110.9,9.12,0.5,1,12.55,6.4,5
8/5/2019 10:45,25.1,1737,-108.4,8.44,12.35,13.5,3.6,113.5,9.31,0.5,1,12.55,6.4,5
8/5/2019 11:00,25.14,1737,-108.6,8.45,12.25,8.8,2.3,114,9.35,0.5,1,12.42,6.4,5
8/5/2019 11:15,25.26,1737,-109.2,8.46,11.09,8.7,2.3,117,9.58,0.5,1,12.56,6.4,4.9
8/5/2019 11:30,25.31,1736,-109.2,8.46,11.36,7.5,2,118.4,9.68,0.4,1,12.53,6.4,4.9
8/5/2019 11:45,25.38,1736,-109.4,8.46,10.92,8.1,2.2,118,9.64,0.4,1,12.54,6.4,4.8
8/5/2019 12:00,25.36,1737,-109.4,8.46,10.73,7.5,2,119.1,9.73,0.4,1,12.41,6.4,4.8
8/5/2019 12:15,25.49,1736,-109.3,8.46,10.17,9.4,2.5,119.8,9.76,0.4,1,12.33,6.4,4.7
8/5/2019 12:30,25.58,1736,-109.3,8.46,9.68,8.1,2.1,122,9.92,0.4,1,12.49,6.4,4.7
8/5/2019 12:45,25.43,1736,-108.4,8.44,9.7,8.2,2.2,117,9.55,0.4,1,12.53,6.4,4.7
8/5/2019 13:00,25.53,1735,-108.7,8.45,9.71,9.1,2.4,119.1,9.7,0.4,1,12.44,6.4,4.6
8/5/2019 13:15,25.48,1735,-108.7,8.45,9.82,8.8,2.4,118.7,9.68,0.4,1,12.56,6.4,4.7
8/5/2019 13:30,25.58,1736,-109,8.45,9.21,8.4,2.2,120.5,9.81,0.3,1,12.5,6.4,4.6
8/5/2019 13:45,25.55,1735,-109,8.45,10.33,8.6,2.3,121.3,9.88,0.4,1,12.62,6.4,4.6
8/5/2019 14:00,25.81,1736,-109.5,8.46,9.24,7,1.8,123.5,10.01,0.4,1,12.37,6.4,4.4
8/5/2019 14:15,25.62,1733,-109.2,8.46,10.62,9.5,2.5,122.1,9.93,0.4,1,12.43,6.4,4.6
8/5/2019 14:30,25.7,1733,-109.3,8.46,10.54,8.1,2.1,122.8,9.97,0.4,1,12.36,6.4,4.5
8/5/2019 14:45,25.56,1731,-108.9,8.45,10.84,10,2.6,121.9,9.92,0.4,1,12.35,6.4,4.6
8/5/2019 15:00,25.67,1730,-109.6,8.46,9.51,10.4,2.8,124.8,10.13,0.4,1,12.25,6.4,4.5
8/5/2019 15:15,26.18,1727,-109.4,8.46,8,9,2.4,128,10.3,0.4,1,12.36,6.4,4.1
8/5/2019 15:30,25.95,1725,-109.3,8.46,8.58,8.2,2.2,126.5,10.23,0.3,1,12.76,6.4,4.2
8/5/2019 15:45,26.17,1723,-109.3,8.45,8.75,7.3,1.9,128,10.3,0.4,1,12.66,6.4,4
8/5/2019 16:00,26.55,1728,-109.2,8.45,7.71,6.8,1.8,129.1,10.33,0.3,1,12.42,6.4,3.7
8/5/2019 16:15,26.57,1726,-109.7,8.46,7.83,6.9,1.8,131.5,10.51,0.3,1,12.64,6.4,3.8
8/5/2019 16:30,26.58,1723,-109.7,8.46,8.08,7.4,2,131.5,10.51,0.3,1,12.65,6.4,3.8
8/5/2019 16:45,26.64,1727,-109.8,8.46,8.16,7.9,2.1,132.3,10.56,0.3,1,12.63,6.4,3.8
8/5/2019 17:00,26.67,1728,-110.1,8.47,7.93,6.9,1.8,133.8,10.68,0.3,1,12.5,6.4,3.8
8/5/2019 17:15,26.68,1728,-110,8.47,7.85,5.6,1.5,134.3,10.71,0.3,1,12.68,6.4,3.8
8/5/2019 17:30,26.82,1733,-111,8.48,8.15,8.7,2.3,134,10.66,0.3,1,12.62,6.4,3.7
8/5/2019 17:45,26.64,1735,-110.9,8.48,8.54,7.9,2.1,134.8,10.76,0.3,1,12.59,6.4,3.8
8/5/2019 18:00,26.69,1736,-111,8.48,7.92,7.8,2.1,135.8,10.83,0.3,1,12.42,6.4,3.8
8/5/2019 18:15,26.57,1735,-111,8.48,8.15,7.8,2.1,135.3,10.82,0.4,1,12.63,6.4,3.8
8/5/2019 18:30,26.61,1739,-110.9,8.48,7.66,7.5,2,136.1,10.87,0.3,1,12.58,6.4,3.8
8/5/2019 18:45,26.68,1739,-111.5,8.49,8.08,7.2,1.9,135.8,10.83,0.3,1,12.53,6.4,3.8
8/5/2019 19:00,26.58,1731,-114.2,8.54,7.45,8,2.1,140.9,11.26,0.3,1,12.35,6.4,4.2
8/5/2019 19:15,26.9,1724,-115.4,8.56,7.04,7.9,2.1,146.7,11.65,0.3,1,12.52,6.4,4.2
8/5/2019 19:30,26.71,1729,-115.1,8.56,7.04,7.6,2,144.6,11.52,0.3,1,12.46,6.4,4.3
8/5/2019 19:45,26.76,1728,-115.3,8.56,7.19,7.7,2,146.5,11.67,0.3,1,12.27,6.4,4.3
8/5/2019 20:00,27.05,1725,-116.4,8.58,5.97,8.3,2.2,149.5,11.84,0.3,1,11.98,6.4,4.4
8/5/2019 20:15,26.77,1726,-116.6,8.58,6.59,5.8,1.5,151,12.02,0.3,1,12,6.4,4.5
8/5/2019 20:30,27.11,1724,-116.1,8.57,6.25,7.3,1.9,149.1,11.8,0.2,1,11.98,6.4,4.5
8/5/2019 20:45,26.91,1728,-115.3,8.56,6.21,10.5,2.8,146.4,11.62,0.3,1,11.98,6.4,4.4
8/5/2019 21:00,27.02,1738,-112.3,8.5,5.83,6.9,1.8,135.5,10.74,0.3,1,11.87,6.4,4.1
8/5/2019 21:15,26.76,1736,-112.7,8.51,6.24,7.5,2,137.5,10.95,0.3,1,11.98,6.4,4.2
8/5/2019 21:30,27.45,1742,-111.7,8.49,4.75,6,1.6,133.4,10.49,0.2,1,11.98,6.4,3.9
8/5/2019 21:45,27.25,1740,-112.1,8.5,4.64,6.1,1.6,133.4,10.53,0.2,1,11.97,6.4,4
8/5/2019 22:00,27.02,1737,-112.3,8.5,4.94,5.8,1.5,133.4,10.57,0.2,1,11.88,6.4,4.1
8/5/2019 22:15,27.04,1738,-112,8.5,4.31,5.8,1.5,132.1,10.47,0.2,1,11.96,6.4,4.1
8/5/2019 22:30,26.99,1741,-111,8.48,3.96,5.3,1.4,128.3,10.18,0.2,1,11.96,6.4,4.1
8/5/2019 22:45,26.97,1741,-110.5,8.47,4.2,5,1.3,125.8,9.98,0.2,1,11.95,6.4,4.1
8/5/2019 23:00,26.75,1739,-110.6,8.47,4.75,5.4,1.4,125.2,9.98,0.2,1,11.87,6.4,4.1
8/5/2019 23:15,26.69,1740,-110.4,8.47,4.5,5.4,1.4,123.8,9.87,0.2,1,11.94,6.4,4.1
8/5/2019 23:30,26.76,1740,-110.2,8.47,4.16,5.4,1.4,123.1,9.8,0.2,1,11.94,6.4,4.1
8/5/2019 23:45,26.63,1739,-110.5,8.47,4.17,5.1,1.4,123,9.82,0.2,1,11.94,5.6,4.1
8/6/2019 0:00,26.69,1742,-109.5,8.46,4.29,5,1.3,120.3,9.6,0.2,1,11.85,6.4,4.1
8/6/2019 0:15,26.72,1744,-109.4,8.45,3.76,4,1,119.9,9.55,0.2,1,11.93,6.4,4
8/6/2019 0:30,26.81,1746,-109,8.45,3.72,4.1,1.1,119,9.47,0.2,1,11.92,6.4,3.9
8/6/2019 0:45,26.83,1747,-108.7,8.44,3.51,3.7,1,118,9.39,0.2,1,11.92,6.4,3.9
8/6/2019 1:00,26.8,1747,-108.5,8.44,3.29,3.9,1,117.7,9.37,0.2,1,11.82,6.4,3.9
8/6/2019 1:15,26.71,1748,-108.4,8.44,3.29,4.3,1.1,116.9,9.32,0.2,1,11.91,6.4,4
8/6/2019 1:30,26.66,1747,-108,8.43,3.39,4.2,1.1,116,9.26,0.2,1,11.91,6.4,4
8/6/2019 1:45,26.59,1748,-107.8,8.43,3.43,3.8,1,115.3,9.21,0.2,1,11.91,6.4,3.9
8/6/2019 2:00,26.6,1749,-107.5,8.42,3.27,3.9,1,115.3,9.21,0.2,1,11.79,6.4,3.9
8/6/2019 2:15,26.55,1750,-107,8.41,3.08,3.6,0.9,114.5,9.15,0.2,1,11.89,6.4,3.9
8/6/2019 2:30,26.44,1750,-106.4,8.4,3.14,3.7,1,113.2,9.07,0.2,1,11.88,6.4,3.9
8/6/2019 2:45,26.38,1750,-106,8.39,3.61,3.8,1,112.2,8.99,0.2,1,11.89,6.4,3.9
8/6/2019 3:00,26.31,1750,-105.8,8.39,3.69,4,1.1,111.5,8.95,0.2,1,11.79,6.4,3.9
8/6/2019 3:15,26.24,1750,-105.6,8.39,3.69,4,1,110.8,8.91,0.2,1,11.87,6.4,3.9
8/6/2019 3:30,26.19,1751,-105.5,8.39,3.62,3.9,1,110.5,8.89,0.2,1,11.87,6.4,3.9
8/6/2019 3:45,26.09,1750,-105.1,8.38,3.76,4.1,1.1,109.5,8.82,0.2,1,11.87,6.4,3.9
8/6/2019 4:00,26.01,1750,-104.6,8.37,4.66,2.6,0.7,108.3,8.74,0.3,1,11.77,6.4,3.9
8/6/2019 4:15,25.99,1750,-104.6,8.37,4.29,4.4,1.2,107.9,8.72,0.2,1,11.85,6.4,3.9
8/6/2019 4:30,25.97,1751,-104.5,8.37,4.25,4.1,1.1,107.7,8.7,0.2,1,11.84,6.4,3.9
8/6/2019 4:45,25.93,1750,-104.3,8.37,4.14,4.1,1.1,107.3,8.67,0.3,1,11.84,6.4,3.9
8/6/2019 5:00,25.89,1751,-104.1,8.36,3.95,4.2,1.1,106.7,8.63,0.2,1,11.74,6.4,3.9
8/6/2019 5:15,25.86,1751,-103.9,8.36,4.55,4.1,1.1,106,8.58,0.2,1,11.83,6.4,3.9
8/6/2019 5:30,25.8,1752,-103.6,8.35,4.95,4.2,1.1,105,8.51,0.2,1,11.83,6.4,3.9
8/6/2019 5:45,25.76,1752,-103.6,8.36,5.17,4.2,1.1,104.5,8.47,0.2,1,11.83,6.4,3.9
8/6/2019 6:00,25.75,1752,-103.8,8.36,4.8,4.2,1.1,104.7,8.49,0.2,1,11.69,6.4,3.9
8/6/2019 6:15,25.71,1751,-103.7,8.36,4.58,4.1,1.1,104.5,8.48,0.2,1,11.82,6.4,3.9
8/6/2019 6:30,25.7,1752,-103.2,8.35,5.32,4.2,1.1,103.5,8.4,0.3,1,11.81,6.4,3.8
8/6/2019 6:45,25.66,1752,-103.2,8.35,4.75,4.2,1.1,103.3,8.39,0.3,1,11.81,6.4,3.9
8/6/2019 7:00,25.64,1753,-103,8.34,5.29,4.2,1.1,102.5,8.33,0.2,1,11.7,6.4,3.8
8/6/2019 7:15,25.62,1753,-102.7,8.34,5.56,4.1,1.1,101.6,8.26,0.3,1,12.12,6.4,3.8
8/6/2019 7:30,25.62,1753,-103.1,8.35,5.08,3.9,1,101.7,8.27,0.2,1,12.15,6.4,3.8
8/6/2019 7:45,25.65,1752,-103.6,8.35,4.65,3.8,1,102,8.29,0.3,1,12.35,6.4,3.9
8/6/2019 8:00,25.66,1752,-103.4,8.35,5.01,3.9,1,101.8,8.27,0.3,1,12.38,6.4,3.9
8/6/2019 8:15,25.66,1752,-103.5,8.35,4.65,3.8,1,102.4,8.32,0.3,1,12.51,6.4,3.9
8/6/2019 8:30,25.67,1752,-103.7,8.36,4.39,3.8,1,102.5,8.32,0.2,1,12.52,6.4,3.9
8/6/2019 8:45,25.67,1752,-103.8,8.36,4.42,3.6,1,102.9,8.36,0.2,1,12.52,6.4,3.9
8/6/2019 9:00,25.68,1752,-103.9,8.36,4.73,3.7,1,103.3,8.39,0.2,1,12.44,6.4,3.9
8/6/2019 9:15,25.68,1753,-103.9,8.36,5.14,3.6,1,103.4,8.4,0.2,1,12.52,6.4,3.8
8/6/2019 9:30,25.7,1753,-104.2,8.37,4.46,3.5,0.9,104.1,8.45,0.2,1,12.55,6.4,3.8
8/6/2019 9:45,25.74,1753,-104.4,8.37,4.21,3.1,0.8,105,8.52,0.2,1,12.53,6.4,3.8
8/6/2019 10:00,25.77,1753,-104.7,8.37,4.33,3,0.8,105.4,8.55,0.2,1,12.46,6.4,3.8
8/6/2019 10:15,25.81,1752,-105.2,8.38,4.2,3,0.8,106.8,8.65,0.2,1,12.56,6.4,3.9
8/6/2019 10:30,25.87,1753,-105.7,8.39,3.82,2.9,0.8,108.7,8.8,0.2,1,12.56,6.4,3.8
8/6/2019 10:45,25.97,1753,-106.5,8.41,3.33,2.7,0.7,110.6,8.94,0.1,1,12.54,6.4,3.9
8/6/2019 11:00,26.05,1752,-106.9,8.41,3.02,2.7,0.7,112.5,9.07,0.1,1,12.36,6.4,3.8
8/6/2019 11:15,26.1,1751,-107.4,8.42,2.86,2.9,0.7,114.2,9.21,0.1,1,12.53,6.4,3.9
8/6/2019 11:30,26.17,1753,-107.4,8.42,2.37,2.6,0.7,114.7,9.23,0.1,1,12.42,6.4,3.9
8/6/2019 11:45,26.23,1753,-107.7,8.43,2.09,2.7,0.7,115,9.25,0.1,1,12.44,6.4,3.9
8/6/2019 12:00,26.31,1752,-107.9,8.43,2.06,2.5,0.6,115.7,9.29,0.1,1,12.25,6.4,3.9
8/6/2019 12:15,26.34,1753,-108.2,8.44,2.01,2.4,0.6,117.7,9.45,0.1,1,12.47,6.4,3.9
8/6/2019 12:30,26.38,1752,-108.8,8.44,1.88,2.6,0.7,118.2,9.48,0.1,1,12.55,6.4,3.9
8/6/2019 12:45,26.48,1753,-108.4,8.44,1.48,2.4,0.6,117.7,9.42,0.1,1,12.62,6.4,3.9
8/6/2019 13:00,26.51,1751,-108.9,8.45,1.45,2.6,0.7,118.3,9.47,0.1,1,12.5,6.4,3.9
8/6/2019 13:15,26.58,1753,-109.1,8.45,1.52,2.5,0.6,119,9.51,0.1,1,12.6,6.4,3.9
8/6/2019 13:30,26.58,1750,-109.7,8.46,1.63,2.6,0.7,120.7,9.65,0.1,1,12.62,6.4,4
8/6/2019 13:45,26.72,1752,-109.7,8.46,1.4,2.5,0.6,121.4,9.68,0.1,1,12.62,6.4,4
8/6/2019 14:00,26.79,1754,-109.7,8.46,1.38,2.4,0.6,120.9,9.62,0.1,1,12.45,6.4,4
8/6/2019 14:15,26.95,1752,-109.9,8.46,1.23,2.6,0.7,121.5,9.65,0.1,1,12.51,6.4,3.9
8/6/2019 14:30,26.8,1749,-110.7,8.48,1.54,3.1,0.8,122.9,9.78,0.1,1,12.57,6.4,4
8/6/2019 14:45,26.94,1751,-110.5,8.47,1.31,2.8,0.7,123.7,9.82,0.1,1,12.55,6.4,4
8/6/2019 15:00,26.89,1750,-110.8,8.48,1.37,3.2,0.8,124.6,9.9,0.1,1,12.47,6.4,4
8/6/2019 15:15,26.93,1750,-110.7,8.48,1.35,3.3,0.9,123.5,9.8,0.2,1,12.29,6.4,4
8/6/2019 15:30,27.05,1751,-110.6,8.47,1.33,3.2,0.8,124.5,9.86,0.1,1,12.79,6.4,4
8/6/2019 15:45,27.05,1749,-110.5,8.47,1.15,3.4,0.9,124.5,9.87,0.2,1,12.6,6.4,4
8/6/2019 16:00,27.15,1749,-110.4,8.47,1.41,3.4,0.9,124,9.81,0.2,1,12.46,6.4,4
8/6/2019 16:15,27.23,1751,-110.1,8.46,1.05,3.2,0.8,124.8,9.85,0.1,1,12.6,6.4,4
8/6/2019 16:30,27.09,1750,-110,8.46,1.33,3.7,1,124.4,9.85,0.2,1,12.58,6.4,4.1
8/6/2019 16:45,27.03,1750,-110.1,8.47,1.71,3.7,1,125,9.91,0.2,1,12.53,6.4,4.1
8/6/2019 17:00,27.22,1752,-109.5,8.45,0.53,3.2,0.8,125.1,9.88,0.2,1,12.5,6.4,4
8/6/2019 17:15,27.39,1751,-109.5,8.45,0.37,3.4,0.9,124.8,9.82,0.2,1,12.49,6.4,4
8/6/2019 17:30,27.07,1751,-109.7,8.46,0.52,3.6,1,125.7,9.95,0.2,1,12.61,6.4,4.1
8/6/2019 17:45,27.3,1752,-109.1,8.44,0.26,3.2,0.8,125.2,9.87,0.2,1,12.64,6.4,4
8/6/2019 18:00,27.16,1752,-109.3,8.45,0.29,3.5,0.9,124.9,9.88,0.2,1,12.24,6.4,4.1
8/6/2019 18:15,27.09,1749,-109.4,8.45,0.56,4,1,124.9,9.89,0.3,1,12.49,6.4,4.1
8/6/2019 18:30,27.3,1749,-109.1,8.45,0.1,3.7,1,125,9.86,0.3,1,12.35,6.4,4
8/6/2019 18:45,27.68,1757,-109.3,8.45,0.39,3.7,1,125.8,9.86,0.2,1,12.16,6.4,3.8
8/6/2019 19:00,27.69,1754,-109.3,8.45,0.31,3.7,1,124.7,9.77,0.2,1,12.14,6.2,3.9
8/6/2019 19:15,27.63,1751,-109.5,8.45,0.5,3.5,0.9,124,9.73,0.2,1,12.12,6.4,3.9
8/6/2019 19:30,27.32,1752,-109.4,8.45,0.82,3.9,1,123.4,9.73,0.3,1,12.15,6.4,4
8/6/2019 19:45,27.01,1752,-109,8.44,1.89,3.9,1,122.5,9.71,0.3,1,12.12,6.4,4
8/6/2019 20:00,26.91,1752,-108.7,8.44,2.5,4.1,1.1,121.5,9.65,0.3,1,11.93,6.4,4
8/6/2019 20:15,26.85,1752,-108.3,8.43,3.33,3.8,1,120.2,9.55,0.3,1,11.99,6.4,3.9
8/6/2019 20:30,26.88,1752,-108.1,8.43,2.99,3.9,1,119.6,9.51,0.3,1,11.98,6.2,4
8/6/2019 20:45,26.99,1752,-108.2,8.43,2.38,3.9,1,119.5,9.48,0.3,1,11.96,6.4,3.9
8/6/2019 21:00,27.02,1751,-107.8,8.42,1.78,3.8,1,119.1,9.45,0.3,1,11.84,6.4,4
8/6/2019 21:15,27.01,1751,-107.1,8.41,1.76,3.6,1,117.4,9.31,0.3,1,11.95,6.4,3.9
8/6/2019 21:30,27.02,1751,-106.4,8.4,1.86,3.6,0.9,115.3,9.14,0.3,1,11.95,6.4,3.9
8/6/2019 21:45,26.89,1751,-105.9,8.39,2.56,3.9,1,113.3,9,0.3,1,11.95,6.4,3.8
8/6/2019 22:00,26.85,1751,-105.9,8.39,2.59,3.5,0.9,113,8.99,0.2,1,11.86,6.4,3.9
8/6/2019 22:15,26.84,1751,-105.7,8.39,3.32,3.6,0.9,112.4,8.94,0.2,1,11.94,6.1,3.8
8/6/2019 22:30,26.81,1751,-105.6,8.39,3.56,3.6,0.9,111.8,8.9,0.2,1,11.94,6.3,3.8
8/6/2019 22:45,26.75,1750,-105.5,8.38,4.5,3.5,0.9,111,8.84,0.3,1,11.93,6.3,3.8
8/6/2019 23:00,26.66,1750,-105.4,8.38,5.19,3.7,1,110.4,8.81,0.3,1,11.85,6.4,3.8
8/6/2019 23:15,26.58,1751,-105.2,8.38,6.17,4,1,109.6,8.76,0.2,1,11.93,6.4,3.8
8/6/2019 23:30,26.55,1751,-105.2,8.38,6.22,3.8,1,109.1,8.72,0.3,1,11.93,6.4,3.8
8/6/2019 23:45,26.52,1750,-105.1,8.38,6.37,4,1,108.6,8.69,0.3,1,11.92,6.4,3.8
8/7/2019 0:00,26.46,1750,-104.7,8.37,9.41,4.3,1.1,107.5,8.6,0.3,1,11.83,6.4,3.7
8/7/2019 0:15,26.41,1750,-104.7,8.37,9,4.1,1.1,106.8,8.56,0.3,1,11.91,6.4,3.7
8/7/2019 0:30,26.36,1751,-104.4,8.37,10.76,3.7,1,105.8,8.49,0.3,1,11.91,6.4,3.7
8/7/2019 0:45,26.31,1751,-104,8.36,13.43,4.7,1.2,104.2,8.36,0.3,1,11.9,6.4,3.6
8/7/2019 1:00,26.27,1751,-103.6,8.35,14.48,4,1,102.8,8.26,0.3,1,11.78,6.4,3.6
8/7/2019 1:15,26.24,1751,-103.4,8.35,17.28,5.2,1.4,101.8,8.18,0.3,1,11.89,6.4,3.5
8/7/2019 1:30,26.24,1751,-103.3,8.35,15.96,5,1.3,101.3,8.14,0.4,1,11.89,6.4,3.6
8/7/2019 1:45,26.21,1751,-103.3,8.35,16.11,4.9,1.3,100.6,8.09,0.3,1,11.89,6.4,3.6
8/7/2019 2:00,26.19,1751,-103.3,8.35,14.89,4.8,1.3,100.4,8.08,0.3,1,11.8,6.4,3.6
8/7/2019 2:15,26.19,1752,-103.3,8.35,15.27,6.3,1.7,100.2,8.06,0.3,1,11.87,6.4,3.6
8/7/2019 2:30,26.17,1751,-103.2,8.35,15.75,5.1,1.3,99.9,8.04,0.3,1,11.87,6.4,3.6
8/7/2019 2:45,26.14,1751,-103.3,8.35,15.13,4.8,1.3,99.6,8.02,0.3,1,11.87,6.4,3.7
8/7/2019 3:00,26.13,1751,-103.2,8.35,15.22,4.7,1.2,99.2,7.99,0.3,1,11.77,6.4,3.7
8/7/2019 3:15,26.06,1751,-103.2,8.35,13.17,4.7,1.2,99,7.98,0.3,1,11.85,6.4,3.7
8/7/2019 3:30,26.07,1751,-103.3,8.35,13.41,5,1.3,99.1,7.99,0.3,1,11.85,6.4,3.7
8/7/2019 3:45,26.05,1751,-103.4,8.35,13.74,4.9,1.3,98.9,7.98,0.3,1,11.85,6.4,3.8
8/7/2019 4:00,26.04,1751,-103.4,8.35,13.8,4.8,1.3,99,7.99,0.3,1,11.75,6.4,3.7
8/7/2019 4:15,26.02,1751,-103.4,8.35,12.38,4.6,1.2,98.7,7.97,0.3,1,11.83,6,3.8
8/7/2019 4:30,26.01,1752,-103.3,8.35,13.06,4.7,1.2,98.2,7.93,0.3,1,11.83,6.4,3.8
8/7/2019 4:45,25.98,1751,-103.2,8.35,12.68,4.9,1.3,97.8,7.9,0.3,1,11.82,6.4,3.8
8/7/2019 5:00,25.97,1752,-103,8.34,14.95,5.1,1.3,97,7.84,0.3,1,11.73,6.4,3.8
8/7/2019 5:15,25.95,1752,-102.9,8.34,14.53,5,1.3,96.6,7.8,0.3,1,11.81,6.4,3.8
8/7/2019 5:30,25.9,1751,-103,8.34,13.03,5.1,1.4,96.4,7.8,0.3,1,11.81,6.4,3.8
8/7/2019 5:45,25.91,1752,-103,8.34,13.27,5.7,1.5,96.2,7.78,0.3,1,11.8,6.4,3.8
8/7/2019 6:00,25.88,1752,-103.1,8.35,12.45,4.9,1.3,96.3,7.79,0.3,1,11.68,6.4,3.8
8/7/2019 6:15,25.89,1751,-103.2,8.35,13.89,4.8,1.3,96.4,7.8,0.3,1,11.8,6.4,3.8
8/7/2019 6:30,25.84,1752,-103.2,8.35,12.04,4.6,1.2,96.4,7.81,0.3,1,11.8,6.4,3.8
8/7/2019 6:45,25.86,1751,-103.2,8.35,12.52,4.8,1.3,96.2,7.78,0.3,1,11.79,6.4,3.8
8/7/2019 7:00,25.84,1752,-103.2,8.35,12.21,4.6,1.2,95.8,7.76,0.3,1,11.7,6.4,3.8
8/7/2019 7:15,25.82,1751,-103.2,8.35,13.45,4.6,1.2,95.5,7.74,0.3,1,11.8,6.4,3.8
8/7/2019 7:30,25.81,1751,-103.1,8.35,13.78,4.9,1.3,95,7.7,0.3,1,11.81,6.4,3.8
8/7/2019 7:45,25.77,1751,-103.3,8.35,13.21,4.5,1.2,94.5,7.67,0.4,1,11.82,6.4,3.8
8/7/2019 8:00,25.77,1751,-103.2,8.35,13.35,4.9,1.3,94.1,7.63,0.3,1,11.76,6.4,3.8
8/7/2019 8:15,25.76,1750,-103.2,8.35,12.84,4.9,1.3,94.1,7.63,0.3,1,11.85,6.4,3.9
8/7/2019 8:30,25.77,1750,-103,8.34,14.81,5,1.3,93.4,7.57,0.3,1,11.87,6.4,3.8
8/7/2019 8:45,25.71,1750,-102.7,8.34,16.04,5.2,1.4,92.4,7.5,0.4,1,11.87,6.4,3.8
8/7/2019 9:00,25.67,1750,-102.2,8.33,17.27,5.7,1.5,90.5,7.35,0.4,1,11.75,6.4,3.7
8/7/2019 9:15,25.57,1750,-101.6,8.32,15.94,5.7,1.5,88.6,7.21,0.4,1,11.85,6.4,3.8
8/7/2019 9:30,25.53,1748,-101.2,8.31,16.79,6.2,1.6,87.1,7.09,0.4,1,11.88,6.4,3.8
8/7/2019 9:45,25.45,1739,-101.4,8.32,17.06,7.1,1.9,86.4,7.05,0.4,1,11.93,6.4,3.9
8/7/2019 10:00,25.39,1736,-102.2,8.33,15.54,6.8,1.8,88.1,7.19,0.5,1,11.87,6.4,4
8/7/2019 10:15,25.27,1713,-104.4,8.37,16.4,7.1,1.9,92.6,7.58,0.4,1,11.97,6.4,4.3
8/7/2019 10:30,25.28,1713,-104.2,8.37,18.05,7.8,2.1,92.8,7.6,0.5,1,12.12,6.4,4.3
8/7/2019 10:45,25.26,1706,-104.4,8.37,19.65,11.5,3.1,94,7.69,0.5,1,12.12,6.4,4.3
8/7/2019 11:00,25.26,1703,-104.7,8.38,17.21,8.3,2.2,94.7,7.75,0.5,1,12.12,6.4,4.3
8/7/2019 11:15,25.24,1702,-104.9,8.38,16.29,8.9,2.4,95.7,7.83,0.5,1,12.14,6.4,4.4
8/7/2019 11:30,25.33,1720,-104.1,8.37,14.63,8.2,2.2,95,7.77,0.5,1,12.19,6.4,4.2
8/7/2019 11:45,25.43,1734,-103.4,8.35,13.33,7.4,2,94.1,7.68,0.4,1,12.19,6.4,4
8/7/2019 12:00,25.34,1723,-104,8.36,13.71,7.4,2,94.6,7.73,0.4,1,12.12,6.4,4.2
8/7/2019 12:15,25.36,1727,-103.7,8.36,13.8,6.9,1.8,94.6,7.72,0.5,1,12.18,6.4,4.1
8/7/2019 12:30,25.27,1715,-104.1,8.37,15.3,8.5,2.2,94.8,7.75,0.5,1,12.2,6.4,4.3
8/7/2019 12:45,25.17,1701,-104.2,8.37,21.3,8.7,2.3,93.6,7.68,0.5,1,12.17,6.4,4.3
8/7/2019 13:00,25.15,1700,-104.2,8.37,22.02,9.1,2.4,93.2,7.64,0.6,1,12,6.2,4.2
8/7/2019 13:15,25.16,1701,-104.2,8.37,23.02,7.5,2,93.5,7.67,0.6,1,12.12,6.4,4.2
8/7/2019 13:30,25.16,1704,-104.3,8.37,22.94,9.1,2.4,93.7,7.69,0.5,1,12.14,6.2,4.1
8/7/2019 13:45,25.17,1705,-104.4,8.37,22.06,7.9,2.1,94.3,7.73,0.5,1,12.21,6.4,4.1
8/7/2019 14:00,25.21,1710,-104.6,8.38,18.4,9,2.4,96.1,7.87,0.5,1,12.12,6.4,4.1
8/7/2019 14:15,25.24,1716,-104.5,8.37,16.31,7.8,2.1,96.2,7.88,0.5,1,12.12,6.4,4.1
8/7/2019 14:30,25.26,1721,-103.9,8.36,15.91,8.8,2.3,95,7.77,0.5,1,12.13,6.4,4.1
8/7/2019 14:45,25.27,1721,-103.7,8.36,16.65,8.3,2.2,94.1,7.7,0.5,1,12.19,6.4,4.1
8/7/2019 15:00,25.3,1725,-103.2,8.35,15.12,8.2,2.2,93.5,7.64,0.5,1,12.12,6.4,4.1
