Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
8/24/2019 13:45,23.84,1787,-150.9,8.34,20.81,0.8,63.3,5.31,0.5,1,12.99,6.38
8/24/2019 14:00,24.42,1790,-153.2,8.38,16.48,1,64,5.32,0.9,1,12.83,6.39
8/24/2019 14:15,24.72,1793,-152.5,8.37,14.18,0.6,64.1,5.3,0.3,1,13.2,6.38
8/24/2019 14:30,24.85,1795,-153.1,8.38,13.72,0.8,64.3,5.3,0.5,1,12.98,6.34
8/24/2019 14:45,24.54,1787,-154.5,8.4,14.93,1.2,64.1,5.31,0.7,1,13,6.38
8/24/2019 15:00,24.76,1792,-154.2,8.4,14.13,1.1,64.5,5.33,0.5,1,12.71,6.39
8/24/2019 15:15,24.18,1794,-155.3,8.42,16.19,1.3,64.3,5.37,0.9,1,12.99,6.38
8/24/2019 15:30,24.81,1790,-153.9,8.39,13.53,0.8,64.6,5.33,0.4,1,12.99,6.33
8/24/2019 15:45,24.63,1796,-155.8,8.43,14.04,1.7,64.7,5.36,0.7,1,13.03,6.38
8/24/2019 16:00,24.56,1784,-154.5,8.4,19.07,1.1,64.5,5.35,1,1,12.82,6.28
8/24/2019 16:15,25.34,1796,-153.8,8.39,12.31,0.8,65.2,5.32,0.4,1,12.99,6.38
8/24/2019 16:30,25.01,1787,-154.5,8.4,13.88,0.9,64.8,5.33,0.5,1,13.01,6.38
8/24/2019 16:45,24.78,1784,-155.9,8.43,15.53,1.1,64.9,5.36,0.6,1,13.02,6.36
8/24/2019 17:00,24.97,1786,-155.2,8.41,12.83,1.1,65,5.34,0.6,1,12.87,6.37
8/24/2019 17:15,25.04,1789,-155.5,8.42,13.76,1,65.1,5.35,0.6,1,13.01,6.38
8/24/2019 17:30,25.05,1784,-156.9,8.44,13.66,1.3,65.1,5.35,0.6,1,12.99,6.39
8/24/2019 17:45,25.02,1792,-157.3,8.45,12.63,1.6,65.7,5.4,0.6,1,12.99,6.3
8/24/2019 18:00,24.61,1786,-157,8.45,21.24,1.1,65.3,5.41,1,1,12.73,6.37
8/24/2019 18:15,24.63,1785,-155.5,8.42,18.46,1,65.2,5.4,1.2,1,12.85,6.38
8/24/2019 18:30,25.57,1787,-154.6,8.4,11.09,0.8,66,5.37,0.3,1,12.82,6.39
8/24/2019 18:45,24.9,1790,-156.1,8.43,13.36,1,65.5,5.4,0.8,1,12.78,6.38
8/24/2019 19:00,25.64,1794,-154.1,8.39,9.66,0.6,66.1,5.37,0.2,1,12.58,6.38
8/24/2019 19:15,25.26,1796,-154.8,8.41,11.36,0.7,66,5.4,0.4,1,12.58,6.38
8/24/2019 19:30,25.25,1791,-154.8,8.41,11.86,0.8,65.9,5.39,0.4,1,12.46,6.38
8/24/2019 19:45,25.26,1791,-155.1,8.41,11.54,0.7,65.9,5.4,0.5,1,12.31,6.32
8/24/2019 20:00,25.27,1793,-155,8.41,10.88,0.8,66,5.4,0.5,1,12.12,6.37
8/24/2019 20:15,25.07,1789,-155,8.41,12.25,0.8,65.9,5.41,0.6,1,12.14,6.38
8/24/2019 20:30,25.14,1791,-154.9,8.41,10.68,0.8,66,5.41,0.5,1,12.13,6.37
8/24/2019 20:45,25.05,1791,-155.1,8.41,11.89,0.8,65.9,5.41,0.7,1,12.13,6.33
8/24/2019 21:00,24.9,1791,-155.1,8.41,12.45,0.9,65.7,5.41,1,1,12.12,6.33
8/24/2019 21:15,24.77,1791,-154.8,8.41,13.39,0.9,65.6,5.42,0.9,1,12.13,6.39
8/24/2019 21:30,24.69,1790,-154.8,8.41,11.98,0.9,65.6,5.43,0.8,1,12.12,6.37
8/24/2019 21:45,24.69,1790,-154.8,8.41,12.77,0.9,65.6,5.43,1,1,12.12,6.37
8/24/2019 22:00,24.61,1790,-154.2,8.4,13.23,0.9,65.6,5.44,1.2,1,11.99,6.38
8/24/2019 22:15,24.59,1790,-154.3,8.4,10.59,0.8,65.6,5.43,1,1,12.12,6.38
8/24/2019 22:30,24.62,1790,-153.9,8.39,12.81,0.7,65.6,5.43,0.9,1,12.12,6.39
8/24/2019 22:45,24.58,1790,-154.1,8.4,10.78,0.9,65.6,5.44,0.8,1,12.12,6.38
8/24/2019 23:00,24.51,1790,-154,8.4,12.73,0.9,65.5,5.44,0.9,1,11.95,6.39
8/24/2019 23:15,24.44,1790,-153.8,8.39,13.45,0.8,65.5,5.44,0.9,1,12.12,6.38
8/24/2019 23:30,24.36,1790,-153.5,8.39,12.21,0.8,65.4,5.44,0.8,1,12.12,6.39
8/24/2019 23:45,24.33,1790,-153.1,8.38,10.88,0.8,65.3,5.44,0.7,1,12.12,6.38
8/25/2019 0:00,24.29,1790,-153.3,8.38,12.52,0.8,65.1,5.43,1,1,11.94,6.37
8/25/2019 0:15,24.28,1790,-153.2,8.38,12.3,0.9,65.1,5.42,0.9,1,12.12,6.37
8/25/2019 0:30,24.26,1790,-153.2,8.38,12.33,0.7,65.1,5.42,0.7,1,12.12,5.85
8/25/2019 0:45,24.22,1790,-153.1,8.38,11.52,0.9,65,5.42,1,1,12.12,6.38
8/25/2019 1:00,24.17,1790,-153.1,8.38,12.01,0.8,64.9,5.42,0.8,1,11.94,6.38
8/25/2019 1:15,24.09,1790,-152.8,8.38,20.81,0.7,64.9,5.43,1,1,12.12,6.38
8/25/2019 1:30,24.05,1790,-152.7,8.38,13.16,0.8,64.8,5.43,1.3,1,12.12,6.38
8/25/2019 1:45,24.01,1790,-152.5,8.37,12.7,0.8,64.8,5.43,0.9,1,12.04,6.38
8/25/2019 2:00,23.97,1790,-152.3,8.37,10.75,0.8,64.8,5.43,1,1,11.92,6.38
8/25/2019 2:15,23.96,1790,-152.5,8.37,12.95,0.7,64.7,5.43,0.8,1,12.04,6.38
8/25/2019 2:30,23.93,1789,-152.3,8.37,13.35,0.8,64.7,5.43,1,1,12,6.38
8/25/2019 2:45,23.89,1789,-152.2,8.37,12.45,0.7,64.6,5.43,0.9,1,12,6.38
8/25/2019 3:00,23.89,1790,-151.8,8.36,11.31,0.7,64.6,5.42,0.5,1,11.9,6.39
8/25/2019 3:15,23.86,1789,-152.1,8.37,11.74,0.8,64.6,5.42,0.6,1,11.99,6.38
8/25/2019 3:30,23.84,1790,-152,8.36,12.79,0.8,64.5,5.42,1.1,1,11.98,6.38
8/25/2019 3:45,23.82,1789,-151.8,8.36,12.29,0.7,64.5,5.42,0.9,1,11.98,6.38
8/25/2019 4:00,23.82,1789,-151.6,8.36,12.2,0.7,64.4,5.41,0.7,1,11.85,6.38
8/25/2019 4:15,23.82,1790,-151.6,8.36,12.18,0.7,64.4,5.41,0.7,1,11.96,6.38
8/25/2019 4:30,23.81,1790,-151.7,8.36,11,0.7,64.3,5.41,0.8,1,11.96,6.38
8/25/2019 4:45,23.78,1790,-151.3,8.35,11.18,0.7,64.3,5.41,0.9,1,11.96,6.38
8/25/2019 5:00,23.77,1789,-151.3,8.35,11.37,0.7,64.2,5.4,0.6,1,11.81,6.38
8/25/2019 5:15,23.74,1790,-151.1,8.35,10.38,0.7,64.2,5.4,0.7,1,11.94,6.38
8/25/2019 5:30,23.71,1790,-150.9,8.35,11.73,0.8,64.1,5.4,0.9,1,11.94,6.38
8/25/2019 5:45,23.69,1789,-151,8.35,12.25,0.8,64,5.39,1.1,1,11.93,6.38
8/25/2019 6:00,23.69,1789,-150.9,8.35,10.11,0.7,64,5.39,0.4,1,11.81,6.38
8/25/2019 6:15,23.66,1789,-150.7,8.34,12.37,0.8,63.9,5.39,1.3,1,11.92,6.38
8/25/2019 6:30,23.65,1789,-150.9,8.35,10.77,0.8,63.8,5.38,0.7,1,11.91,6.38
8/25/2019 6:45,23.61,1789,-150.7,8.34,10.27,0.7,63.7,5.37,0.7,1,11.91,6.38
8/25/2019 7:00,23.61,1789,-150.7,8.34,11.65,0.8,63.6,5.37,0.5,1,11.81,6.38
8/25/2019 7:15,23.6,1789,-150.5,8.34,11.52,0.8,63.6,5.37,0.4,1,12,6.38
8/25/2019 7:30,23.57,1789,-150.5,8.34,10.95,0.7,63.5,5.36,0.4,1,12.36,6.39
8/25/2019 7:45,23.56,1789,-150.6,8.34,12.55,0.7,63.5,5.36,0.6,1,12.53,6.38
8/25/2019 8:00,23.55,1788,-150.6,8.34,11.71,0.8,63.5,5.36,1,1,12.55,6.38
8/25/2019 8:15,23.55,1788,-150.6,8.34,11.21,0.7,63.5,5.36,0.8,1,12.75,6.38
8/25/2019 8:30,23.55,1788,-150.5,8.34,11.23,0.7,63.5,5.36,0.9,1,12.76,6.38
8/25/2019 8:45,23.56,1788,-151.3,8.35,12.04,0.8,63.5,5.36,1,1,12.77,6.38
8/25/2019 9:00,23.58,1788,-151.7,8.36,11.74,0.8,63.5,5.36,0.8,1,12.62,6.38
8/25/2019 9:15,23.61,1788,-152.4,8.37,11.32,0.8,63.6,5.36,1,1,12.82,6.38
8/25/2019 9:30,23.64,1788,-152.2,8.37,10.77,0.8,63.7,5.37,0.9,1,12.81,6.38
8/25/2019 9:45,23.65,1788,-152.4,8.37,10.33,0.7,63.7,5.37,0.8,1,12.82,6.38
8/25/2019 10:00,23.67,1787,-152.6,8.37,11.21,0.9,63.8,5.37,0.6,1,12.74,6.38
8/25/2019 10:15,23.69,1787,-153.2,8.38,11.28,0.8,63.8,5.38,0.8,1,12.97,6.38
8/25/2019 10:30,23.72,1787,-153,8.38,11.17,0.7,63.9,5.38,0.9,1,12.97,6.38
8/25/2019 10:45,23.71,1787,-153,8.38,11.81,0.8,63.9,5.38,0.9,1,12.99,6.38
8/25/2019 11:00,23.73,1787,-153.3,8.39,11.85,0.7,64,5.39,1.3,1,12.81,6.38
8/25/2019 11:15,23.79,1786,-154.2,8.4,9.8,0.7,64.1,5.39,1.2,1,13.02,6.38
8/25/2019 11:30,23.81,1786,-154.6,8.41,12.78,0.9,64.2,5.39,1.4,1,13.16,6.38
8/25/2019 11:45,23.85,1785,-155.3,8.42,12.54,0.8,64.3,5.4,1.1,1,13.2,6.38
8/25/2019 12:00,23.92,1785,-155.7,8.43,8.26,0.7,64.4,5.4,1.1,1,12.82,6.38
8/25/2019 12:15,23.96,1785,-156.3,8.44,12.25,0.6,64.5,5.4,0.9,1,12.93,6.38
8/25/2019 12:30,24.13,1786,-155.7,8.43,9.56,0.5,64.6,5.4,0.6,1,13.21,6.39
8/25/2019 12:45,24.05,1785,-157.2,8.45,10.88,0.7,64.7,5.41,1,1,13.26,6.38
8/25/2019 13:00,24.17,1785,-156.9,8.45,9.75,0.6,65,5.43,0.6,1,12.81,6.38
8/25/2019 13:15,24.25,1786,-157.6,8.46,8.79,0.6,65.1,5.43,0.3,1,12.96,6.38
8/25/2019 13:30,24.4,1787,-156.7,8.44,7.69,0.6,65.4,5.43,0.3,1,13.01,6.38
8/25/2019 13:45,24.53,1784,-156.7,8.44,7.11,0.5,65.4,5.42,0.2,1,13.02,6.39
8/25/2019 14:00,24.43,1785,-156.4,8.44,7.29,0.5,65.4,5.44,0.3,1,12.79,6.39
8/25/2019 14:15,24.39,1786,-156.4,8.44,7.24,0.5,65.4,5.44,0.2,1,13.2,6.38
8/25/2019 14:30,24.46,1786,-156.5,8.44,7.51,0.5,65.4,5.43,0.2,1,13.05,6.38
8/25/2019 14:45,24.44,1785,-156.8,8.45,7.55,0.6,65.4,5.43,0.2,1,13,6.38
8/25/2019 15:00,24.69,1786,-156.2,8.43,6.93,0.5,65.7,5.44,0.2,1,12.79,6.38
8/25/2019 15:15,24.94,1786,-156.9,8.44,7.14,0.7,65.8,5.42,0.2,1,13.02,6.39
8/25/2019 15:30,25.8,1791,-154.9,8.41,6.24,0.5,66.7,5.4,0.2,1,13.03,6.38
8/25/2019 15:45,25.49,1790,-155.1,8.41,6.87,0.6,66.2,5.4,0.2,1,13.07,6.32
8/25/2019 16:00,25.4,1790,-155.1,8.41,6.99,0.7,66.2,5.4,0.2,1,12.79,6.36
8/25/2019 16:15,25.42,1790,-155.2,8.41,6.79,0.6,66.2,5.41,0.3,1,13.03,6.38
8/25/2019 16:30,25.28,1789,-155.3,8.41,7.09,0.6,66.2,5.41,0.3,1,12.97,6.38
8/25/2019 16:45,25.15,1788,-155.4,8.42,7.68,0.7,66.1,5.42,0.3,1,12.99,6.38
8/25/2019 17:00,25.29,1790,-155.4,8.42,7.5,0.7,66.2,5.42,0.3,1,12.73,6.38
8/25/2019 17:15,25.35,1790,-155.4,8.42,6.8,0.7,66.3,5.42,0.3,1,12.95,6.38
8/25/2019 17:30,25.34,1790,-155.4,8.42,6.76,0.7,66.3,5.42,0.2,1,13.07,6.38
8/25/2019 17:45,25.31,1789,-155.3,8.41,7.18,0.7,66.3,5.42,0.3,1,13.05,6.39
8/25/2019 18:00,25.27,1789,-155.4,8.42,7.09,0.7,66.3,5.42,0.3,1,12.81,6.39
8/25/2019 18:15,25.14,1789,-155.2,8.41,7.73,0.7,66.3,5.43,0.4,1,12.91,6.38
8/25/2019 18:30,25.14,1788,-155.3,8.41,7.68,0.7,66.3,5.44,0.4,1,12.86,6.35
8/25/2019 18:45,25.14,1789,-155.2,8.41,7.25,0.7,66.3,5.44,0.3,1,12.83,6.37
8/25/2019 19:00,25.12,1789,-155.2,8.41,7.38,0.6,66.3,5.44,0.4,1,12.58,5.98
8/25/2019 19:15,25.1,1789,-155.1,8.41,7.83,0.7,66.3,5.44,0.3,1,12.57,6.36
8/25/2019 19:30,25.07,1789,-155,8.41,7.2,0.6,66.3,5.44,0.3,1,12.46,6.39
8/25/2019 19:45,25.05,1789,-154.8,8.41,7.8,0.6,66.2,5.44,0.3,1,12.31,6.38
8/25/2019 20:00,25,1788,-154.7,8.41,8.44,0.6,66.2,5.44,0.4,1,12.12,6.38
8/25/2019 20:15,24.97,1788,-154.7,8.4,8.38,0.6,66.1,5.44,0.4,1,12.14,6.35
8/25/2019 20:30,24.93,1788,-154.5,8.4,8.01,0.6,66,5.44,0.3,1,12.13,6.35
8/25/2019 20:45,24.88,1788,-154.3,8.4,8.23,0.8,65.9,5.43,0.5,1,12.13,6.38
8/25/2019 21:00,24.85,1788,-154.3,8.4,8.8,0.7,65.9,5.44,0.5,1,12.12,6.38
8/25/2019 21:15,24.81,1788,-154.2,8.4,8.43,0.7,65.8,5.43,0.5,1,12.12,6.2
8/25/2019 21:30,24.78,1788,-154.2,8.4,8.65,0.7,65.9,5.44,0.4,1,12.12,6.32
8/25/2019 21:45,24.75,1788,-153.9,8.39,9.35,0.7,65.9,5.44,0.5,1,12.12,6.15
8/25/2019 22:00,24.71,1788,-153.8,8.39,10.2,0.7,65.8,5.44,0.5,1,12.02,6.38
8/25/2019 22:15,24.69,1787,-153.7,8.39,9.42,0.7,65.8,5.44,0.5,1,12.12,6.38
8/25/2019 22:30,24.65,1787,-153.7,8.39,8.27,0.6,65.7,5.44,0.6,1,12.12,6.38
8/25/2019 22:45,24.63,1787,-153.3,8.38,9.19,0.7,65.8,5.44,0.5,1,12.12,6.38
8/25/2019 23:00,24.59,1787,-153.4,8.38,9.28,0.7,65.7,5.44,0.7,1,11.97,6.38
8/25/2019 23:15,24.55,1787,-153.3,8.38,9.76,0.7,65.6,5.44,0.7,1,12.12,6.39
8/25/2019 23:30,24.47,1786,-152.9,8.38,9.5,0.7,65.6,5.45,0.8,1,12.12,6.37
8/25/2019 23:45,24.28,1787,-151.8,8.36,12.31,0.7,65.3,5.44,0.7,1,12.12,6.35
8/26/2019 0:00,24.11,1787,-151,8.35,17.26,0.8,64.9,5.43,0.7,1,11.95,6.36
8/26/2019 0:15,24.04,1786,-150.5,8.34,22.37,0.8,64.8,5.43,0.7,1,12.12,6.39
8/26/2019 0:30,24.01,1786,-150.8,8.34,32.02,0.9,64.7,5.42,0.9,1,12.12,6.38
8/26/2019 0:45,23.97,1786,-150.6,8.34,40.28,0.9,64.7,5.42,0.8,1,12.12,6.38
8/26/2019 1:00,23.93,1786,-150.5,8.34,47.7,0.9,64.6,5.42,1.1,1,11.92,6.39
8/26/2019 1:15,23.88,1786,-150.7,8.34,43.92,0.9,64.5,5.41,1,1,12.12,6.39
8/26/2019 1:30,23.82,1786,-150.1,8.33,48.91,1,64.4,5.41,1.2,1,12.07,6.38
8/26/2019 1:45,23.78,1786,-150.5,8.34,52.31,0.9,64.3,5.41,1,1,12.01,6.38
8/26/2019 2:00,23.72,1786,-150.3,8.34,51,0.9,64.2,5.4,0.9,1,11.9,6.38
8/26/2019 2:15,23.67,1786,-150.4,8.34,48.82,0.9,64.1,5.4,0.9,1,12,6.39
8/26/2019 2:30,23.64,1785,-150.2,8.33,60.08,1,64,5.39,1,1,12,5.59
8/26/2019 2:45,23.6,1786,-149.8,8.33,66.56,1,63.8,5.39,1,1,12,6.39
8/26/2019 3:00,23.57,1786,-150.2,8.33,55.47,0.9,63.7,5.38,0.9,1,11.89,6.38
8/26/2019 3:15,23.53,1786,-150.2,8.33,55.21,0.9,63.6,5.38,1.2,1,11.98,6.39
8/26/2019 3:30,23.47,1786,-150.3,8.34,53.76,0.9,63.6,5.38,1.1,1,11.97,6.38
8/26/2019 3:45,23.46,1786,-150,8.33,56.01,1,63.5,5.37,1,1,11.96,6.39
8/26/2019 4:00,23.41,1786,-150.1,8.33,56.41,1,63.4,5.37,1,1,11.84,6.39
8/26/2019 4:15,23.36,1786,-149.8,8.33,62.53,0.9,63.4,5.37,0.8,1,11.95,6.25
8/26/2019 4:30,23.32,1786,-149.9,8.33,51.85,0.9,63.3,5.37,0.9,1,11.95,6.39
8/26/2019 4:45,23.29,1786,-150,8.33,50.36,0.9,63.2,5.37,0.9,1,11.94,6.38
8/26/2019 5:00,23.25,1786,-149.8,8.33,48.5,1,63.2,5.37,1,1,11.84,6.39
8/26/2019 5:15,23.21,1786,-150,8.33,52.49,1,63.1,5.37,1,1,11.94,6.39
8/26/2019 5:30,23.17,1786,-149.8,8.33,50.69,1,63.1,5.36,1.1,1,11.92,6.38
8/26/2019 5:45,23.12,1786,-149.8,8.33,51.44,1,62.9,5.36,0.9,1,11.92,6.39
8/26/2019 6:00,23.08,1786,-149.8,8.33,53.48,1,62.9,5.36,0.9,1,11.8,6.39
8/26/2019 6:15,23.02,1786,-150,8.33,47.78,0.9,62.8,5.36,0.8,1,11.91,6.39
8/26/2019 6:30,22.99,1786,-150,8.33,53.41,1,62.7,5.35,0.8,1,11.91,6.39
8/26/2019 6:45,22.93,1786,-149.7,8.33,57.16,1,62.5,5.34,0.9,1,11.9,5.8
8/26/2019 7:00,22.88,1786,-149.8,8.33,55.84,0.9,62.4,5.34,0.8,1,11.78,6.38
8/26/2019 7:15,22.84,1786,-149.8,8.33,50.12,1,62.4,5.34,0.8,1,11.92,6.38
8/26/2019 7:30,22.79,1786,-149.6,8.33,50.57,0.9,62.3,5.34,0.8,1,12.23,6.38
8/26/2019 7:45,22.76,1786,-149.8,8.33,51.63,0.9,62.2,5.34,0.8,1,12.45,6.39
8/26/2019 8:00,22.72,1786,-149.6,8.33,67.57,0.9,62.2,5.34,0.8,1,12.54,6.39
8/26/2019 8:15,22.69,1786,-149.7,8.33,53.04,0.9,62.2,5.34,0.9,1,12.73,4.98
8/26/2019 8:30,22.68,1786,-149.6,8.33,56.78,0.9,62.1,5.33,0.9,1,12.76,6.39
8/26/2019 8:45,22.67,1786,-149.7,8.33,53.34,1,62.1,5.33,0.9,1,12.85,6.39
8/26/2019 9:00,22.64,1786,-149.7,8.33,53.27,0.9,62,5.33,0.9,1,12.79,6.38
8/26/2019 9:15,22.63,1786,-149.8,8.33,51.36,0.9,62,5.33,0.8,1,12.94,6.38
8/26/2019 9:30,22.63,1786,-149.7,8.33,50.86,0.9,62,5.33,0.9,1,12.99,6.38
8/26/2019 9:45,22.62,1786,-149.6,8.33,49.66,0.9,62,5.33,1,1,13.05,6.38
8/26/2019 10:00,22.63,1786,-149.7,8.33,50.8,0.9,62,5.33,0.9,1,12.94,6.39
8/26/2019 10:15,22.64,1786,-149.8,8.33,43.38,0.9,61.9,5.32,0.8,1,13.13,6.38
8/26/2019 10:30,22.64,1786,-149.8,8.33,46.02,0.9,61.9,5.32,0.9,1,13.17,6.38
8/26/2019 10:45,22.66,1786,-149.9,8.33,44.11,0.9,61.9,5.32,0.8,1,13.2,6.33
8/26/2019 11:00,22.68,1786,-149.9,8.33,42.9,1,61.9,5.32,0.8,1,12.96,6.38
8/26/2019 11:15,22.73,1786,-150,8.33,42.06,0.9,61.9,5.31,1,1,13.37,6.38
8/26/2019 11:30,22.79,1787,-150.2,8.34,39.62,0.9,61.9,5.31,0.9,1,13.28,6.39
8/26/2019 11:45,22.86,1787,-150.3,8.34,41.19,1,61.9,5.3,1.1,1,13.25,6.37
8/26/2019 12:00,22.93,1787,-150.4,8.34,33.27,0.9,62,5.3,0.9,1,12.88,6.39
8/26/2019 12:15,23.01,1787,-150.3,8.34,31.99,0.9,62.2,5.3,0.9,1,13.16,6.38
8/26/2019 12:30,23.1,1787,-150.6,8.34,31.11,1,62.3,5.31,0.9,1,13.12,6.36
8/26/2019 12:45,23.19,1787,-150.7,8.34,29.11,1,62.4,5.3,1,1,13.04,6.22
8/26/2019 13:00,23.22,1788,-151,8.35,38.66,1,62.4,5.31,0.8,1,12.75,6.39
8/26/2019 13:15,23.2,1787,-151.2,8.35,29.79,1,62.4,5.31,1.2,1,13.09,6.38
8/26/2019 13:30,23.1,1787,-151.5,8.36,28.18,1.1,62.4,5.32,1.3,1,13.02,6.38
8/26/2019 13:45,23.09,1787,-152.2,8.37,31.75,1.3,62.4,5.32,1.6,1,12.99,6.38
8/26/2019 14:00,23.19,1788,-153.1,8.39,30.51,1.5,62.5,5.31,1.6,1,12.79,6.39
8/26/2019 14:15,23.15,1786,-153.5,8.39,34.38,1.6,62.6,5.33,2.4,1,13.11,6.39
8/26/2019 14:30,23.21,1786,-154.6,8.41,34.25,1.6,62.7,5.33,2,1,13.11,6.39
8/26/2019 14:45,23.18,1785,-155,8.42,33.82,1.5,62.9,5.35,2.4,1,13,6.39
8/26/2019 15:00,23.24,1784,-156.2,8.44,28.83,2.1,63,5.35,2.9,1,12.82,6.38
8/26/2019 15:15,23.25,1785,-156.5,8.44,29.83,1.2,63.1,5.36,3.2,1,12.97,6.39
8/26/2019 15:30,23.25,1785,-156.5,8.45,39.31,1.3,63.2,5.37,2.5,1,13.03,6.39
8/26/2019 15:45,23.34,1786,-158.5,8.48,30.64,1.5,63.5,5.38,7.8,1,12.94,6.39
8/26/2019 16:00,23.4,1786,-155.7,8.43,25.72,1.3,63.7,5.4,2.5,1,12.78,6.38
8/26/2019 16:15,23.8,1783,-155,8.42,25.31,1.1,64.1,5.39,1.9,1,12.9,6.39
8/26/2019 16:30,24.08,1790,-155.2,8.42,23.22,1.1,64.3,5.37,1.4,1,12.91,6.39
8/26/2019 16:45,24.12,1789,-155,8.41,22.75,1.1,64.2,5.37,1.4,1,12.94,6.38
8/26/2019 17:00,23.99,1789,-154.6,8.41,25.36,1.1,64.2,5.38,1.4,1,12.79,6.39
8/26/2019 17:15,23.78,1788,-154.3,8.4,22.36,1,64.1,5.39,1.4,1,13.07,6.38
8/26/2019 17:30,23.65,1787,-153.7,8.39,23.79,1,63.9,5.39,1.1,1,13.13,6.33
8/26/2019 17:45,23.56,1787,-153.5,8.39,21.33,0.9,63.7,5.38,1.2,1,13.13,6.38
8/26/2019 18:00,23.52,1787,-153.4,8.39,30.28,1,63.6,5.37,1.1,1,12.82,6.39
8/26/2019 18:15,23.45,1786,-153,8.38,23.63,1,63.6,5.38,1,1,12.93,6.39
8/26/2019 18:30,23.44,1786,-153.4,8.39,26.38,1,63.6,5.38,1.1,1,12.85,6.37
8/26/2019 18:45,23.39,1786,-153.1,8.39,26.53,1,63.5,5.38,1,1,12.75,6.38
8/26/2019 19:00,23.33,1786,-152.1,8.37,24,0.9,63.5,5.38,0.9,1,12.53,6.35
8/26/2019 19:15,23.28,1786,-152.5,8.38,28.97,1,63.5,5.39,1,1,12.51,6.38
8/26/2019 19:30,23.23,1786,-152.6,8.38,28.25,1,63.4,5.39,1,1,12.39,6.38
8/26/2019 19:45,23.18,1785,-152.6,8.38,28.35,1,63.3,5.39,1,1,12.27,6.38
8/26/2019 20:00,23.15,1786,-152.3,8.37,30.89,1,63.3,5.38,0.9,1,12,6.39
8/26/2019 20:15,23.08,1785,-152.7,8.38,31.53,1,63.1,5.38,1.1,1,12.13,6.38
8/26/2019 20:30,23.05,1785,-151.9,8.37,35.06,1.1,63.1,5.38,1,1,12.13,6.39
8/26/2019 20:45,22.98,1785,-152,8.37,32.99,1.1,63,5.38,1,1,12.12,6.15
8/26/2019 21:00,22.97,1785,-152.1,8.37,36.38,1.1,62.9,5.37,1,1,12,6.35
8/26/2019 21:15,22.94,1785,-151.8,8.36,35.16,1.1,62.8,5.36,0.8,1,12.12,6.39
8/26/2019 21:30,22.9,1785,-152,8.37,40.86,1.1,62.7,5.36,0.9,1,12.12,6.38
8/26/2019 21:45,22.88,1785,-151.8,8.36,37.36,1.1,62.7,5.36,1.3,1,12.12,6.38
8/26/2019 22:00,22.86,1785,-151.8,8.36,36.64,1.1,62.6,5.36,0.9,1,11.96,6.38
8/26/2019 22:15,22.82,1785,-151.7,8.36,35.86,1,62.6,5.36,1.1,1,12.12,6.37
8/26/2019 22:30,22.8,1785,-151.1,8.35,35.31,1,62.6,5.36,0.9,1,12.12,6.38
8/26/2019 22:45,22.76,1785,-151.8,8.36,35.32,1,62.5,5.36,1,1,12.12,6.39
8/26/2019 23:00,22.7,1785,-151.4,8.36,32.33,1,62.4,5.36,0.9,1,11.94,6.01
8/26/2019 23:15,22.67,1785,-151.7,8.36,32.1,1.1,62.4,5.36,0.9,1,12.12,6.38
8/26/2019 23:30,22.65,1785,-151.3,8.36,31.01,1,62.4,5.36,0.9,1,12.12,6.38
8/26/2019 23:45,22.65,1785,-151.3,8.36,33.64,1,62.4,5.36,1,1,12.12,6.39
8/27/2019 0:00,22.62,1785,-151.2,8.36,33.77,1,62.3,5.36,0.7,1,11.94,6.39
8/27/2019 0:15,22.61,1785,-151.1,8.35,33.1,1.1,62.3,5.35,0.9,1,12.12,6.39
8/27/2019 0:30,22.59,1785,-151,8.35,32.2,1.1,62.2,5.35,0.8,1,12.12,6.39
8/27/2019 0:45,22.58,1785,-151.1,8.35,61.46,0.9,62.2,5.35,0.8,1,12.12,6.39
8/27/2019 1:00,22.56,1785,-150.9,8.35,33.87,1,62.2,5.35,0.8,1,11.91,6.39
8/27/2019 1:15,22.55,1785,-150.4,8.34,29.91,1,62.1,5.35,1.1,1,12.12,6.39
8/27/2019 1:30,22.5,1785,-151,8.35,34.21,1,62.1,5.35,0.8,1,12.11,6.39
8/27/2019 1:45,22.48,1785,-150.3,8.34,37.67,1,62,5.35,0.8,1,12.04,6.39
8/27/2019 2:00,22.48,1784,-150.5,8.34,31.36,0.9,62,5.34,1,1,11.89,6.39
8/27/2019 2:15,22.46,1785,-150.3,8.34,30.48,1,61.9,5.34,1.1,1,12,6.39
8/27/2019 2:30,22.42,1785,-150.7,8.35,29.73,0.9,61.9,5.34,0.7,1,12,6.38
8/27/2019 2:45,22.42,1785,-150.1,8.34,30,0.9,61.8,5.34,0.8,1,12,6.38
8/27/2019 3:00,22.42,1785,-150.5,8.34,30.77,0.9,61.8,5.34,0.7,1,11.87,6.38
8/27/2019 3:15,22.38,1785,-150.3,8.34,27.04,1,61.7,5.33,0.8,1,11.98,6.39
8/27/2019 3:30,22.34,1785,-150,8.34,26.53,0.9,61.7,5.33,1.3,1,11.98,6.39
